id,year,sch_grade,sch_type,city,edu_dept,state,name,origin,status,establish,postal,address,phone,fax,homepage
1622,2013,고등학교,특성화고(직업),대전,대전시,유성구,유성생명과학고등학교,본교,기존(원)교,공립,305-800,대전광역시 유성구 월드컵대로 270 (구암동_유성생명과학고등학교),042-820-5812,042-042-042,yuseong-bst.hs.kr
1623,2013,고등학교,일반고,대전,대전시,유성구,유성여자고등학교,본교,기존(원)교,사립,305-328,대전광역시 유성구 은구비로138번길 70 _ 유성여자고등학교 (죽동),042-820-1194,042-820-1199,http://www.yuseong-gs.hs.kr
1624,2013,고등학교,일반고,경북,경북,포항시,유성여자고등학교,본교,기존(원)교,사립,791-814,경상북도 포항시 북구 우창로 43 (우현동_유성여자고등학교),054-246-2315,054-248-7506,http://yuseong-g.hs.kr
1625,2013,고등학교,일반고,경기,경기,수원시,유신고등학교,본교,기존(원)교,사립,442-816,경기도 수원시 팔달구 월드컵로 216 (우만동_유신고등학교),031-547-4500,031-211-1614,www.yushin.or.kr
1626,2013,고등학교,일반고,전북,전북,전주시,유일여자고등학교,본교,기존(원)교,사립,561-829,전라북도 전주시 덕진구 안덕원로 301 (인후동1가_유일여자고등학교),063-245-3314,063-245-3314,http://www.yuil.hs.kr
1627,2013,고등학교,특성화고(직업),서울,서울시,구로구,유한공업고등학교,본교,기존(원)교,사립,152-894,서울특별시 구로구 경인로 8 (항동),02-2610-0952,02-2618-1868,http://www.yuhan.hs.kr
1628,2013,고등학교,일반고,강원,강원,원주시,육민관고등학교,본교,기존(원)교,사립,220-844,강원도 원주시 흥업면 북원로 1800 육민관고등학교,033-763-8874,033-763-8875,http://www.ymk.hs.kr
1629,2013,고등학교,일반고,경기,경기,파주시,율곡고등학교,본교,기존(원)교,사립,413-872,경기도 파주시 법원읍 사임당로905번길 10 _ 율곡고등학교 (법원읍_율곡관),031-958-0833,031-958-0880,http://yulgok.hs.kr
1630,2013,고등학교,일반고,경기,경기,이천시,율면고등학교,본교,기존(원)교,공립,467-891,경기도 이천시 율면 고당로 48 (율면_율면고등학교),031-641-0664,031-641-0665,www.yulmyun.hs.kr
1631,2013,고등학교,일반고,경기,경기,수원시,율천고등학교,본교,기존(원)교,공립,442-150,경기도 수원시 팔달구 일월로 50 (화서동_율천고등학교),031-299-3900,031-031-031,http://www.yulcheon.hs.kr
1632,2013,고등학교,일반고,서울,서울시,강남구,은광여자고등학교,본교,기존(원)교,사립,135-859,서울특별시 강남구 남부순환로359길 36 _ 은광여자고등학교 (도곡동_은광여자고등학교),02-3462-2005,02-3462-2002,http://www.eunkwang.hs.kr
1633,2013,고등학교,일반고,서울,서울시,은평구,은평고등학교,본교,기존(원)교,공립,122-946,서울특별시 은평구 갈현로15길 51 (구산동),02-383-0873,02-383-0874,http://www.ep.hs.kr
1634,2013,고등학교,특성화고(직업),서울,서울시,은평구,은평메디텍고등학교,본교,기존(원)교,사립,122-200,서울특별시 은평구 진관2로 57-57 (진관동_은평메디텍고등학교),070-4020-6801,02-357-0836,http://eunpyeong.hs.kr
1635,2013,고등학교,일반고,경기,경기,시흥시,은행고등학교,본교,기존(원)교,공립,429-838,경기도 시흥시 은행고길 85 (은행동_은행고등학교),031-363-5000,031-363-5025,http://eunhaeng.hs.kr
1636,2013,고등학교,일반고,경기,경기,평택시,은혜고등학교,본교,기존(원)교,사립,459-070,경기도 평택시 장안웃길 66 (장안동),031-615-2500,031-031-4582,http://www.eunhye.hs.kr
1637,2013,고등학교,일반고,충북,충북,음성군,음성고등학교,본교,기존(원)교,공립,369-806,충청북도 음성군 음성읍 중앙로 109-16 (음성읍_음성고등학교),043-873-9973,043-872-3694,http://www.eumseong.hs.kr/
1638,2013,고등학교,일반고,경남,경남,의령군,의령고등학교,본교,기존(원)교,공립,636-803,경상남도 의령군 의령읍 백산로3길 4 (의령읍_의령고등학교),055-573-2383,055-573-7653,http://uiryeong-h.gne.go.kr
1639,2013,고등학교,일반고,경남,경남,의령군,의령여자고등학교,본교,기존(원)교,사립,636-821,경상남도 의령군 가례면 의병로 67 (가례면),055-574-2485,055-573-6077,http://uryeo-h.gne.go.kr/
1640,2013,고등학교,일반고,경북,경북,의성군,의성고등학교,본교,기존(원)교,사립,769-803,경상북도 의성군 의성읍 군청길 57 (의성읍),054-832-0113,054-832-0114,http://us.hs.kr/
1641,2013,고등학교,특성화고(직업),경북,경북,의성군,의성공업고등학교,본교,기존(원)교,공립,769-803,경상북도 의성군 의성읍 문소1길 164 (의성읍),054-832-0068,054-832-5822,http://ustechhs.school.gyo6.net/
1642,2013,고등학교,일반고,경북,경북,의성군,의성여자고등학교,본교,기존(원)교,공립,769-806,경상북도 의성군 의성읍 북원3길 35 (의성읍),054-832-0436,054-833-0435,http://www.usg.hs.kr
1643,2013,고등학교,자율고,경기,경기,의왕시,의왕고등학교,본교,기존(원)교,공립,437-815,경기도 의왕시 덕영대로 115 (삼동_의왕고등학교),031-462-9773,031-462-3700,http://www.uiwang.hs.kr
1644,2013,고등학교,일반고,경기,경기,의정부시,의정부고등학교,본교,기존(원)교,공립,480-808,경기도 의정부시 녹양로 29 (가능동_의정부고등학교),031-850-9505,031-873-7918,http://www.uigo.hs.kr
1645,2013,고등학교,특성화고(직업),경기,경기,의정부시,의정부공업고등학교,본교,기존(원)교,공립,480-814,경기도 의정부시 가능로 57 (가능동_의정부공업고등학교),031-828-8400,031-874-5498,www.ujbtech.hs.kr
1646,2013,고등학교,일반고,경기,경기,의정부시,의정부광동고등학교,본교,기존(원)교,사립,480-825,경기도 의정부시 서부로 691 (가능동_의정부광동고등학교),031-849-5500,031-849-5600,www.ukd.hs.kr
1647,2013,고등학교,일반고,경기,경기,의정부시,의정부여자고등학교,본교,기존(원)교,공립,480-814,경기도 의정부시 신흥로365번길 10 (가능동_의정부여자고등학교),031-876-4201,031-876-4203,www.ugh.hs.kr
1648,2013,고등학교,일반고,전북,전북,익산시,이리고등학교,본교,기존(원)교,공립,570-955,전라북도 익산시 익산대로36길 35 (남중동_이리고등학교),063-859-7100,063-842-6692,http://iri.hs.kr
1649,2013,고등학교,특성화고(직업),전북,전북,익산시,이리공업고등학교,본교,기존(원)교,공립,570-956,전라북도 익산시 동서로14길 30-2 (남중동_이리공업고등학교),063-858-3712,063-858-3716,http://www.jb-it.hs.kr
1650,2013,고등학교,일반고,전북,전북,익산시,이리남성여자고등학교,본교,기존(원)교,사립,570-974,전라북도 익산시 동서로35길 41 (신동_남성여고),063-841-3821,063-858-3909,http://namsungg.hs.kr/
1651,2013,고등학교,일반고,전북,전북,익산시,이리여자고등학교,본교,기존(원)교,공립,570-955,전라북도 익산시 익산대로24길 8-5 (남중동_이리여자고등학교),063-850-1502,063-857-3946,http://irigh.hs.kr
1652,2013,고등학교,일반고,경기,경기,성남시,이매고등학교,본교,기존(원)교,공립,463-807,경기 성남시 분당구 탄천로 1 (이매동_이매고등학교),031-704-4042,031-706-2588,www.imae.hs.kr
1653,2013,고등학교,일반고,부산,부산시,연제구,이사벨고등학교,본교,기존(원)교,사립,611-802,부산광역시 연제구 중앙대로 1197 (거제동_이사벨고등학교),051-590-2100,051-051-051,http://www.isabelle.hs.kr
1654,2013,고등학교,일반고,경북,경북,청도군,이서고등학교,본교,기존(원)교,사립,714-853,경상북도 청도군 이서면 학산1길 22 (이서면_이서고등학교),054-372-4594,054-371-4597,http://eseoh.hs.kr
1655,2013,고등학교,특성화고(대안),경기,경기,성남시,이우고등학교,본교,기존(원)교,사립,463-490,경기도 성남시 분당구 동막로 287 (동원동_이우중고등학교),031-710-6903,031-711-9209,www.2woo.net
1656,2013,고등학교,일반고,전북,전북,익산시,이일여자고등학교,본교,기존(원)교,사립,570-983,전라북도 익산시 평동로7길 30 _ 이일여자고등학교 (인화동1가_이일여자중고교),063-720-5141,063-841-8204,http://www.21.hs.kr
1657,2013,고등학교,일반고,경기,경기,이천시,이천경남고등학교,본교,기존(원)교,공립,467-881,경기도 이천시 설성면 설성로15번길 26 (설성면_경남중학교),031-641-6038,031-641-5944,http://www.kyeong-nam.hs.kr/
1658,2013,고등학교,일반고,경기,경기,이천시,이천고등학교,본교,기존(원)교,공립,467-803,경기도 이천시 아리역로16번길 1 _ (증포동_이천고등학교) (증포동_이천고등학교),031-645-0885,031-636-1324,http://icheon.hs.kr
1659,2013,고등학교,일반고,경기,경기,이천시,이천양정여자고등학교,본교,기존(원)교,사립,467-020,경기도 이천시 영창로 119 (관고동_이천양정여자중학교),031-633-7803,031-031-031,http://www.icyj.hs.kr
1660,2013,고등학교,일반고,경기,경기,이천시,이천제일고등학교,본교,기존(원)교,공립,467-050,경기도 이천시 애련정로 26 (안흥동_이천제일고등학교),031-633-3271,031-633-3276,www.2000.hs.kr
1661,2013,고등학교,일반고,경기,경기,평택시,이충고등학교,본교,기존(원)교,공립,459-030,경기도 평택시 이충로35번길 50 (이충동_이충고등학교),031-612-0504,031-612-0510,http://www.ichung.hs.kr
1662,2013,고등학교,일반고,경기,경기,여주군,이포고등학교,본교,기존(원)교,공립,469-821,경기도 여주군 흥천면 이여로 1075 (흥천면_이포중고등학교),031-882-9527,031-031-031,www.ipo.hs.kr
1663,2013,고등학교,일반고,경기,경기,이천시,이현고등학교,본교,기존(원)교,공립,467-070,경기도 이천시 증신로 _ 88 ,031-645-6500,031-645-6565,http://ihyeon.hs.kr
1664,2013,고등학교,자율고,서울,서울시,중구,이화여자고등학교,본교,기존(원)교,사립,100-120,서울특별시 중구 정동길 _ 26 (정동),02-752-3353,02-319-0669,http://www.ewha.hs.kr
1665,2013,고등학교,특성화고(직업),서울,서울시,중랑구,이화여자대학교병설미디어고등학교,본교,기존(원)교,사립,131-802,서울특별시 중랑구 망우로73길 56 (망우동_이화여대병설미디어고등학교  영란여중),02-2209-0142,02-438-1549,http://www.ewhamedia.hs.kr
1666,2013,고등학교,자율고,서울,서울시,서대문구,이화여자대학교사범대학부속이화금란고등학교,본교,기존(원)교,사립,120-160,서울특별시 서대문구 성산로 560 (대신동_금란고등학교),02-361-6333,02-313-5602,http://www.edaebugo.hs.kr
1667,2013,고등학교,특수목적고,서울,서울시,중구,이화여자외국어고등학교,본교,기존(원)교,사립,100-130,서울특별시 중구 통일로4길 30 (순화동),02-771-1691,02-319-8206,http://www.ewha-gfh.hs.kr
1668,2013,고등학교,일반고,전북,전북,익산시,익산고등학교,본교,기존(원)교,사립,570-912,전라북도 익산시 금마면 고도길 85 (금마면_익산중고등학교),063-836-6010,063-836-8683,http://www.iksan.hs.kr
1669,2013,고등학교,특성화고(직업),서울,서울시,노원구,인덕공업고등학교,본교,기존(원)교,사립,139-749,서울특별시 노원구 초안산로 12 _ 인덕공업고등학교 (월계동_인덕대학/인덕공업고등학교),02-904-3805,02-996-9278,http://www.induk.hs.kr
1670,2013,고등학교,일반고,경기,경기,안양시,인덕원고등학교,본교,기존(원)교,공립,431-810,경기도 안양시 동안구 안양판교로 43 (관양동_인덕원고등학교),031-424-3092,031-424-3097,http://indeogwon.hs.kr/
1671,2013,고등학교,자율고,경북,경북,구미시,인동고등학교,본교,기존(원)교,공립,730-300,경상북도 구미시 인동36길 45 (구평동_인동고등학교),054-476-7181,054-476-7187,http://indong.hs.kr
1672,2013,고등학교,일반고,인천,인천시,남구,인명여자고등학교,본교,기존(원)교,사립,402-800,인천광역시 남구 문화로 11 (관교동_인명여자고등학교),032-712-1112,032-424-1897,http://inmyong.hs.kr
1673,2013,고등학교,일반고,전북,전북,정읍시,인상고등학교,본교,기존(원)교,사립,580-903,전라북도 정읍시 신태인읍 벽골제로 34 (신태인읍_인상고등학교),063-571-6016,063-571-6015,http://www.insang.hs.kr
1674,2013,고등학교,일반고,인천,인천시,중구,인성여자고등학교,본교,기존(원)교,사립,400-052,인천광역시 중구 홍예문로 39 _ 인성여자고등학교 (송학동2가_인성여자고등학교),032-762-8503,032-764-8505,http://www.insung21.net
1675,2013,고등학교,일반고,전북,전북,남원시,인월고등학교,본교,기존(원)교,공립,590-843,전라북도 남원시 인월면 인월장터로 48 (인월면_인월중고등학교),063-636-5762,063-636-5768,http://inwol.hs.kr
1676,2013,고등학교,일반고,인천,인천시,중구,인일여자고등학교,본교,기존(원)교,공립,400-190,인천광역시 중구 참외전로72번길 10 (전동_인일여자고등학교),032-764-6681,032-762-3774,http://inil.hs.kr
1677,2013,고등학교,일반고,인천,인천시,남동구,인제고등학교,본교,기존(원)교,사립,405-802,인천광역시 남동구 석산로197번길 19 (간석동_인제고등학교),032-422-6681,032-422-7779,http://www.inje.hs.kr
1678,2013,고등학교,일반고,강원,강원,인제군,인제고등학교,본교,기존(원)교,공립,252-808,강원도 인제군 인제읍 인제로 249번길 _ 22 (인제읍),033-460-0300,033-461-1734,http://www.injego.hs.kr/
1679,2013,고등학교,일반고,경기,경기,구리시,인창고등학교,본교,기존(원)교,공립,471-841,경기도 구리시 왕숙천로 339 (인창동_인창고등학교),031-551-9303,031-551-9304,http://www.inchang.hs.kr
1680,2013,고등학교,일반고,서울,서울시,서대문구,인창고등학교,본교,기존(원)교,사립,120-012,서울특별시 서대문구 경기대로 65 (충정로2가_인창중·고등학교),02-363-3393,02-312-1355,http://www.inchang.ne.kr/
1681,2013,고등학교,일반고,인천,인천시,남구,인천고등학교,본교,기존(원)교,공립,402-859,인천광역시 남구 경원대로 804 (주안동_인천고등학교),032-451-0559,032-422-6471,http://www.incheon.hs.kr
1682,2013,고등학교,일반고,인천,인천시,남동구,인천고잔고등학교,본교,기존(원)교,공립,405-300,인천광역시 남동구 에코중앙로 117 (논현동_고잔고등학교),032-430-2400,032-430-2488,http://www.gojan.hs.kr
1683,2013,고등학교,자율고,인천,인천시,중구,인천공항고등학교,본교,기존(원)교,공립,400-833,인천광역시 중구 신도시북로 20 (운서동_공항고등학교),032-746-2363,032-746-2364,http://www.gonghang.hs.kr/
1684,2013,고등학교,특수목적고,인천,인천시,중구,인천과학고등학교,본교,기존(원)교,공립,400-831,인천광역시 중구 영종대로277번길 74-37 (운서동_인천과학고등학교),032-746-8302,032-746-8305,http://www.i-science.hs.kr
1685,2013,고등학교,특수목적고,인천,인천시,중구,인천국제고등학교,본교,기존(원)교,공립,400-831,인천광역시 중구 영종대로277번길 74-40 (운서동_인천국제고등학교),032-746-7505,032-746-7510,http://www.ii.hs.kr
1686,2013,고등학교,특성화고(직업),인천,인천시,남구,인천기계공업고등학교,본교,기존(원)교,공립,402-844,인천광역시 남구 한나루로 545 (주안동_인천기계공업고등학교),032-865-9801,032-865-9807,http://www.ingigong.icehs.kr
1687,2013,고등학교,일반고,인천,인천시,남동구,인천남고등학교,본교,기존(원)교,공립,405-810,인천광역시 남동구 석정로551번길 41 (간석동_인천남고등학교),032-722-1500,032-439-5505,www.inam.hs.kr
1688,2013,고등학교,일반고,인천,인천시,남동구,인천남동고등학교,본교,기존(원)교,공립,405-825,인천광역시 남동구 은봉로 283 (논현동_남동고등학교),032-421-2983,032-421-2984,http://www.namdong.hs.kr
1689,2013,고등학교,일반고,인천,인천시,남동구,인천논현고등학교,본교,기존(원)교,공립,405-300,인천광역시 남동구 청능대로 611번길 54 (논현동_ 인천논현고등학교),032-446-0634,032-032-032,http://nh.icehs.kr/main.do
1690,2013,고등학교,일반고,인천,인천시,연수구,인천대건고등학교,본교,기존(원)교,사립,406-800,인천광역시 연수구 능허대로 437 (동춘동_대건고등학교),032-822-0451,032-821-7043,http://idg.hs.kr
1691,2013,고등학교,특성화고(직업),인천,인천시,서구,인천디자인고등학교,본교,기존(원)교,공립,404-838,인천광역시 서구 대평로56번길 10 (연희동_인천디자인고등학교),032-560-1500,032-560-1519,http://www.indigo.hs.kr/
1692,2013,고등학교,일반고,인천,인천시,남동구,인천만수고등학교,본교,기존(원)교,공립,405-859,인천광역시 남동구 장승로 91 (만수동_만수고등학교),032-473-0377,032-473-0379,http://www.ms.hs.kr
1693,2013,고등학교,일반고,인천,인천시,동구,인천박문여자고등학교,본교,기존(원)교,사립,401-818,인천광역시 동구 박문로 1 인천박문여자고등학교 (송림동_인천박문여자중고등학교),032-762-8072,032-761-3052,http://www.bakmun.hs.kr
1694,2013,고등학교,일반고,인천,인천시,부평구,인천부흥고등학교,본교,기존(원)교,공립,403-807,인천광역시 부평구 수변로57번길 61 (부개동_부흥고등학교),032-505-9052,032-505-9527,http://www.buheung.hs.kr
1695,2013,고등학교,특성화고(직업),인천,인천시,남구,인천비즈니스고등학교,본교,기존(원)교,공립,402-804,인천광역시 남구 숙골로 116 (도화동_인천비즈니스고등학교),032-763-3037,032-766-7824,http://www.ibg.hs.kr
1696,2013,고등학교,일반고,인천,인천시,부평구,인천산곡고등학교,본교,기존(원)교,공립,403-833,인천광역시 부평구 원적로 416번길 _ 25 (산곡동),032-508-8402,032-508-8404,http://www.sangok.hs.kr
1697,2013,고등학교,자율고,인천,인천시,부평구,인천상정고등학교,본교,기존(원)교,공립,403-843,인천광역시 부평구 경원대로 1109 (십정동_인천상정고등학교),032-714-8564,032-714-8517,http://incheonsangjeong.icehs.kr
1698,2013,고등학교,특성화고(직업),인천,인천시,연수구,인천생활과학고등학교,본교,기존(원)교,공립,406-813,인천광역시 연수구 함박뫼로 103 (연수동_인천생활과학고등학교),032-822-9251,032-822-9256,http://ips.icehs.kr
1699,2013,고등학교,특성화고(직업),인천,인천시,부평구,인천세무고등학교,본교,기존(원)교,사립,403-844,인천광역시 부평구 상정로 33 (십정동_인천세무고등학교),032-428-4522,032-428-4521,www.itax.hs.kr
1700,2013,고등학교,일반고,인천,인천시,계양구,인천세원고등학교,본교,기존(원)교,공립,407-320,인천광역시 계양구 장제로 966 (병방동_인천세원고등학교),032-554-2360,032-554-2361,http://www.isw.hs.kr
1701,2013,고등학교,일반고,인천,인천시,남동구,인천송천고등학교,본교,기존(원)교,공립,405-816,인천 남동구 앵고개로719번길 9 (고잔동),032-432-2263,032-432-2246,http://songcheon.hs.kr
1702,2013,고등학교,자율고,인천,인천시,서구,인천신현고등학교,본교,기존(원)교,공립,404-830,인천광역시 서구 염곡로 399 (신현동_신현고등학교),032-571-0628,032-571-0627,http://www.ish.hs.kr
1703,2013,고등학교,일반고,인천,인천시,연수구,인천여자고등학교,본교,기존(원)교,공립,406-812,인천광역시 연수구 비류대로506번길 14 (연수동_인천여자고등학교),032-810-6300,032-810-6354,http://www.inchon-gh.hs.kr
1704,2013,고등학교,특성화고(직업),인천,인천시,연수구,인천여자공업고등학교,본교,기존(원)교,공립,406-130,인천광역시 연수구 원인재로 21 (동춘동_인천여자공업고등학교),032-813-9143,032-813-9145,http://inyeogong.icehs.kr
1705,2013,고등학교,특성화고(직업),인천,인천시,중구,인천여자상업고등학교,본교,기존(원)교,공립,400-070,인천광역시 중구 인중로 146 (신생동_인천여자상업고등학교),032-761-2353,032-761-2355,http://www.ic.hs.kr
1706,2013,고등학교,일반고,인천,인천시,연수구,인천연송고등학교,본교,신설(원)교,공립,406-840,"인천광역시 연수구 컨벤시아대로42번길 72 (송도동,인천연송고등학교)",032-712-2000,032-712-2009,http://liys.icehs.kr
1707,2013,고등학교,일반고,인천,인천시,부평구,인천영선고등학교,본교,기존(원)교,공립,403-866,인천광역시 부평구 체육관로 179 (삼산동_영선고등학교),032-511-1635,032-511-1706,http://www.youngsun.hs.kr
1708,2013,고등학교,일반고,인천,인천시,중구,인천영종고등학교,본교,신설(원)교,공립,400-831,인천광역시 중구  .,032-746-1593,032-746-1594,http://yeongjong.icehs.kr
1709,2013,고등학교,일반고,인천,인천시,옹진군,인천영흥고등학교,본교,기존(원)교,공립,409-871,인천광역시 옹진군 영흥면 내동로 107 _ 인천영흥고등학교 ,032-886-0436,032-886-0434,http://yhmhs.kr
1710,2013,고등학교,특수목적고,인천,인천시,남동구,인천예술고등학교,본교,기존(원)교,공립,405-809,인천광역시 남동구 구월로115번길 36 (간석동_인천예술고등학교),032-433-3145,032-032-032,http://www.in-art.hs.kr
1711,2013,고등학교,자율고,인천,인천시,계양구,인천예일고등학교,본교,기존(원)교,공립,407-480,인천광역시 계양구 박촌로 23 (방축동_인천예일고등학교),032-555-6305,032-555-6304,http://www.yeilgo.hs.kr
1712,2013,고등학교,특수목적고,인천,인천시,부평구,인천외국어고등학교,본교,기존(원)교,사립,403-833,인천광역시 부평구 원적로 262 (산곡동_인천외국어고등학교),032-511-3541,032-511-3544,http://www.icf.hs.kr
1713,2013,고등학교,일반고,인천,인천시,서구,인천원당고등학교,본교,기존(원)교,공립,404-320,인천광역시 서구 고산로 40번길 30 (원당동),032-569-0720,032-569-0727,http://wondang.icehs.kr
1714,2013,고등학교,특수목적고,인천,인천시,남구,인천전자마이스터고등학교,본교,기존(원)교,공립,402-803,인천광역시 남구 석정로 165 (도화동),032-766-8425,032-765-3155,http://intec.icehs.kr
1715,2013,고등학교,특성화고(직업),인천,인천시,중구,인천정보산업고등학교,본교,기존(원)교,공립,400-130,인천광역시 중구 참외전로 192 (율목동_인천정보산업고등학교),032-770-0713,032-766-8230,http://inchon-ii.icehs.kr/
1716,2013,고등학교,특성화고(직업),인천,인천시,중구,인천중앙여자상업고등학교,본교,기존(원)교,사립,400-140,인천광역시 중구 샛골로 31 (도원동_중앙여자상업고등학교),032-883-8735,032-885-8734,www.ija.hs.kr
1717,2013,고등학교,특수목적고,인천,인천시,부평구,인천진산과학고등학교,본교,기존(원)교,공립,403-866,인천광역시 부평구 굴포로 194-9 (삼산동_진산과학고등학교),032-508-8264,032-032-032,http://i-jinsan.hs.kr
1718,2013,고등학교,일반고,인천,인천시,서구,인천청라고등학교,본교,기존(원)교,공립,404-180,인천광역시 서구 수변로86번길 16-14 (연희동_청라고등학교),032-568-9691,032-568-9695,http://cheongra.hs.kr
1719,2013,고등학교,특수목적고,인천,인천시,남구,인천체육고등학교,본교,기존(원)교,공립,404-170,인천광역시 서구 로봇랜드로 473 (경서동),032-872-0242,032-874-3715,http://www.inchonphed.hs.kr
1720,2013,고등학교,일반고,인천,인천시,서구,인천초은고등학교,본교,기존(원)교,공립,404-180,인천광역시 서구 청라에메랄드로 42 (연희동_초은고등학교),032-562-3002,032-562-4002,http://www.choeun.hs.kr/
1721,2013,고등학교,자율고,인천,인천시,중구,인천하늘고등학교,본교,기존(원)교,사립,400-831,인천광역시 중구 영종대로277번길 117 (운서동),032-745-0440,032-745-0402,http://www.haneul.hs.kr
1722,2013,고등학교,특성화고(직업),인천,인천시,남구,인천하이텍고등학교,본교,기존(원)교,공립,402-803,인천광역시 남구 석정로 165 (도화동_운봉공업고등학교),032-760-9104,032-765-8327,http://iht.icehs.kr
1723,2013,고등학교,특수목적고,인천,인천시,중구,인천해사고등학교,본교,기존(원)교,국립,400-201,인천광역시 중구 월미로 338 (북성동1가_인천해사고등학교),032-770-1081,032-712-2745,http://inm.hs.kr
1724,2013,고등학교,일반고,인천,인천시,연수구,인천해송고등학교,본교,기존(원)교,공립,406-840,인천광역시 연수구 해송로 20 (송도동_해송고등학교),032-831-0321,032-032-0322,http://haesong.hs.kr/
1725,2013,고등학교,특성화고(직업),인천,인천시,연수구,인천해양과학고등학교,본교,기존(원)교,공립,406-838,인천광역시 연수구 능허대로 71 (옥련동_인천해양과학고등학교),032-832-4654,032-832-7740,http://mars.hs.kr
1726,2013,고등학교,일반고,인천,인천시,서구,인천해원고등학교,본교,신설(원)교,공립,404-170,"인천광역시 서구 사파이어로  , 140번길 25 ",032-590-7604,032-590-7680,http://ihw.icehs.kr/main.do
1727,2013,고등학교,일반고,인천,인천시,계양구,인천효성고등학교,본교,기존(원)교,공립,407-826,인천광역시 계양구 새벌로171번길 21 (효성동_효성고등학교),032-556-8181,032-556-8190,http://in-hyoseong.icehs.kr
1728,2013,고등학교,특성화고(직업),인천,인천시,부평구,인평자동차정보고등학교,본교,기존(원)교,사립,403-840,인천광역시 부평구 화랑로 111 (산곡동),032-517-0721,032-517-0728,www.inpyung.hs.kr
1729,2013,고등학교,일반고,인천,인천시,남구,인하대학교사범대학부속고등학교,본교,기존(원)교,사립,402-867,인천 남구 재넘이길123번길 29 (학익동_인하사범대부속중고등학교),032-870-1000,032-875-1344,http://www.inha.hs.kr
1730,2013,고등학교,일반고,인천,인천시,남구,인항고등학교,본교,기존(원)교,사립,402-834,인천광역시 남구 매소홀로 135 (용현동_인항고등학교),032-885-3302,032-887-2354,http://inhang.icehs.kr
1731,2013,고등학교,일반고,서울,서울시,관악구,인헌고등학교,본교,기존(원)교,공립,151-814,서울특별시 관악구 인헌9길 74 (봉천동_인헌고등학교),02-886-6253,02-872-0495,http://www.inhun.hs.kr
1732,2013,고등학교,일반고,인천,인천시,남구,인화여자고등학교,본교,기존(원)교,공립,402-803,인천광역시 남구 석정로 165 _ 165 (도화동_인화여자고등학교),032-765-0621,032-765-3835,inhwa.hs.kr
1733,2013,고등학교,일반고,경기,경기,포천시,일동고등학교,본교,기존(원)교,공립,487-851,경기도 포천시 일동면 화동로1079번길 28 _ 일동고등학교 ,031-532-3811,031-532-4815,www.ildong.hs.kr
1734,2013,고등학교,특성화고(직업),경기,경기,고양시,일산고등학교,본교,기존(원)교,공립,411-857,경기도 고양시 일산서구 원일로 53 (일산동_일산공고강당),031-975-2487,031-975-6843,www.ilsanth.hs.kr
1735,2013,고등학교,특성화고(직업),경기,경기,고양시,일산국제컨벤션고등학교,본교,기존(원)교,공립,411-848,경기도 고양시 일산서구 고봉로 133 (주엽동_일산국제컨벤션고등학교 1동(교사동)),031-912-8033,031-912-8035,www.ilsan.hs.kr
1736,2013,고등학교,일반고,경기,경기,고양시,일산대진고등학교,본교,기존(원)교,사립,411-803,경기도 고양시 일산서구 대산로 246 (대화동_일산대진고등학교),070-8685-8963,031-912-0178,isdj.hs.kr
1737,2013,고등학교,일반고,경기,경기,고양시,일산동고등학교,본교,기존(원)교,공립,411-320,경기도 고양시 일산서구 탄현로 100 _ 일산동고등학교 (탄현동_일산동고등학교),031-915-0522,031-929-3660,www.ilsandong.hs.kr
1738,2013,고등학교,일반고,충북,충북,청주시,일신여자고등학교,본교,기존(원)교,사립,360-081,충청북도 청주시 상당구 영운로 126 (탑동_일신여중고등학교),043-257-7560,043-257-7562,http://www.cjis.hs.kr
1739,2013,고등학교,특성화고(직업),서울,서울시,송파구,일신여자상업고등학교,본교,기존(원)교,사립,138-854,서울특별시 송파구 송파대로38길 8 (송파동_일신여자상업고등학교),02-2140-8222,02-2140-8224,http://www.ilshin.hs.kr
1740,2013,고등학교,특성화고(직업),경기,경기,안성시,일죽고등학교,본교,기존(원)교,공립,456-915,경기도 안성시 일죽면 서동대로 7446 (일죽면_일죽종합고교),031-672-5016,031-674-7128,http://www.iljuk.hs.kr
1741,2013,고등학교,일반고,강원,강원,정선군,임계고등학교,본교,기존(원)교,공립,233-875,강원 정선군 임계면 백두대간로 1313 (임계면),033-562-6221,033-562-3605,http://www.imgye.hs.kr
1742,2013,고등학교,일반고,전북,전북,임실군,임실고등학교,본교,기존(원)교,공립,566-805,전라북도 임실군 임실읍 봉황로 257 (임실읍_임실고등학교),063-644-7517,063-644-7518,http://imsil.hs.kr
1743,2013,고등학교,특성화고(직업),전북,전북,임실군,임실서고등학교,본교,기존(원)교,공립,566-862,전라북도 임실군 강진면 갈담3길 48 (강진면_임실서고등학교),063-643-1308,063-643-6467,www.jb-imseo.hs.kr
1744,2013,고등학교,일반고,전남,전남,신안군,임자고등학교,본교,기존(원)교,공립,535-832,전라남도 신안군 임자면 임자로 230-9 (임자면_임자고등학교),061-275-2836,061-275-3465,http://www.imja.hs.kr
1745,2013,고등학교,일반고,서울,서울시,광진구,자양고등학교,본교,기존(원)교,공립,143-861,서울특별시 광진구 뚝섬로37길 28 (자양동_자양고등학교),02-452-8386,02-458-1734,http://www.jayang.hs.kr
